192.168.200.29,54.83.173.71,56178,8884,TCP,24,1706513880339999,
54.83.173.71,192.168.200.29,8884,56178,TCP,24,1706513880437254,
192.168.200.29,54.83.173.71,56178,8884,TCP,66,1706513880437301,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513881018253,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513881018533,
192.168.200.1,255.255.255.255,37048,10001,UDP,4,1706513883058756,
192.168.200.29,172.217.168.4,52138,443,UDP,1357,1706513883189251,
192.168.200.29,172.217.168.4,52138,443,UDP,1196,1706513883189303,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883207291,
192.168.200.29,172.217.168.4,52138,443,UDP,1357,1706513883207356,
192.168.200.29,172.217.168.4,52138,443,UDP,1357,1706513883207381,
192.168.200.29,172.217.168.4,52138,443,UDP,114,1706513883208009,
172.217.168.4,192.168.200.29,443,52138,UDP,615,1706513883208366,
172.217.168.4,192.168.200.29,443,52138,UDP,27,1706513883208366,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883212528,
172.217.168.4,192.168.200.29,443,52138,UDP,123,1706513883212528,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883212771,
172.217.168.4,192.168.200.29,443,52138,UDP,1353,1706513883355563,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883355564,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883355564,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883355564,
172.217.168.4,192.168.200.29,443,52138,UDP,632,1706513883355564,
172.217.168.4,192.168.200.29,443,52138,UDP,136,1706513883355564,
192.168.200.29,172.217.168.4,52138,443,UDP,38,1706513883356347,
172.217.168.4,192.168.200.29,443,52138,UDP,1352,1706513883361120,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361120,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361120,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361120,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361121,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361121,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361121,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361121,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,443,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1350,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361206,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361254,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361254,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883361254,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883361618,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883362265,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883362265,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883362266,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883362266,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883362266,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883362266,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883362542,
172.217.168.4,192.168.200.29,443,52138,UDP,463,1706513883363491,
172.217.168.4,192.168.200.29,443,52138,UDP,1350,1706513883367677,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883367677,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883367677,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883367677,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883367836,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883367836,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883368081,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,229,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,255,1706513883369754,
172.217.168.4,192.168.200.29,443,52138,UDP,1350,1706513883369819,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883369819,
172.217.168.4,192.168.200.29,443,52138,UDP,1241,1706513883369820,
192.168.200.29,172.217.168.4,52138,443,UDP,40,1706513883370504,
172.217.168.4,192.168.200.29,443,52138,UDP,163,1706513883370714,
192.168.200.29,192.168.200.1,37951,53,UDP,48,1706513883372796,
192.168.200.1,192.168.200.29,53,37951,UDP,123,1706513883376507,
192.168.200.29,34.120.208.123,34644,443,TCP,74,1706513883377132,
192.168.200.29,34.120.208.123,34652,443,TCP,74,1706513883377700,
34.120.208.123,192.168.200.29,443,34644,TCP,74,1706513883380328,
192.168.200.29,34.120.208.123,34644,443,TCP,66,1706513883380383,
192.168.200.29,34.120.208.123,34644,443,TCP,211,1706513883380523,
34.120.208.123,192.168.200.29,443,34652,TCP,74,1706513883382586,
192.168.200.29,34.120.208.123,34652,443,TCP,66,1706513883382622,
192.168.200.29,34.120.208.123,34652,443,TCP,1238,1706513883383687,
34.120.208.123,192.168.200.29,443,34644,TCP,66,1706513883385408,
34.120.208.123,192.168.200.29,443,34644,TCP,3433,1706513883387682,
192.168.200.29,34.120.208.123,34644,443,TCP,66,1706513883387725,
34.120.208.123,192.168.200.29,443,34652,TCP,66,1706513883388576,
192.168.200.29,34.120.208.123,34644,443,TCP,93,1706513883388668,
192.168.200.29,172.217.168.4,52138,443,UDP,32,1706513883389936,
34.120.208.123,192.168.200.29,443,34644,TCP,295,1706513883392172,
34.120.208.123,192.168.200.29,443,34644,TCP,69,1706513883392172,
192.168.200.29,34.120.208.123,34644,443,TCP,66,1706513883392444,
192.168.200.29,34.120.208.123,34644,443,TCP,177,1706513883392569,
192.168.200.29,34.120.208.123,34644,443,TCP,298,1706513883392580,
192.168.200.29,34.120.208.123,34644,443,TCP,650,1706513883393165,
34.120.208.123,192.168.200.29,443,34644,TCP,38,1706513883395866,
34.120.208.123,192.168.200.29,443,34644,TCP,66,1706513883397038,
172.217.168.4,192.168.200.29,443,52138,UDP,28,1706513883399392,
34.120.208.123,192.168.200.29,443,34652,TCP,212,1706513883400477,
192.168.200.29,34.120.208.123,34652,443,TCP,66,1706513883400511,
192.168.200.29,34.120.208.123,34652,443,TCP,64,1706513883400969,
192.168.200.29,34.120.208.123,34652,443,TCP,187,1706513883401180,
192.168.200.29,34.120.208.123,34644,443,TCP,258,1706513883401850,
192.168.200.29,34.120.208.123,34644,443,TCP,995,1706513883401864,
34.120.208.123,192.168.200.29,443,34652,TCP,586,1706513883406382,
34.120.208.123,192.168.200.29,443,34652,TCP,31,1706513883406383,
192.168.200.29,34.120.208.123,34652,443,TCP,66,1706513883406492,
192.168.200.29,34.120.208.123,34652,443,TCP,24,1706513883406853,
192.168.200.29,34.120.208.123,34652,443,TCP,66,1706513883406870,
34.120.208.123,192.168.200.29,443,34644,TCP,66,1706513883407878,
34.120.208.123,192.168.200.29,443,34652,TCP,66,1706513883412096,
192.168.200.29,34.120.208.123,34652,443,TCP,66,1706513883412148,
34.120.208.123,192.168.200.29,443,34652,TCP,66,1706513883412096,
192.168.200.29,172.217.168.4,52138,443,UDP,1357,1706513883412633,
192.168.200.29,172.217.168.4,52138,443,UDP,1357,1706513883412655,
192.168.200.29,172.217.168.4,52138,443,UDP,825,1706513883412667,
192.168.200.29,192.168.200.1,44025,53,UDP,32,1706513883415095,
192.168.200.29,192.168.200.1,45309,53,UDP,32,1706513883415171,
172.217.168.4,192.168.200.29,443,52138,UDP,27,1706513883416931,
172.217.168.4,192.168.200.29,443,52138,UDP,31,1706513883417275,
192.168.200.29,172.217.168.4,52138,443,UDP,31,1706513883417351,
172.217.168.4,192.168.200.29,443,52138,UDP,1353,1706513883421044,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421044,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421044,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421044,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421044,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421044,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421045,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421045,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421119,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421160,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421160,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421160,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421160,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421160,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421160,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1289,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1350,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421317,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421318,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883421475,
192.168.200.29,172.217.168.4,52138,443,UDP,38,1706513883421691,
192.168.200.1,192.168.200.29,53,44025,UDP,78,1706513883421878,
192.168.200.1,192.168.200.29,53,45309,UDP,90,1706513883422026,
192.168.200.29,172.217.168.14,45924,443,UDP,1357,1706513883423521,
192.168.200.29,172.217.168.14,45924,443,UDP,1191,1706513883423544,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425626,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425627,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425675,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425675,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425675,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425675,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425675,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425676,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425676,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425676,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425708,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425708,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425708,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425708,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425708,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425741,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425767,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883425767,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883425967,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428497,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428534,
172.217.168.4,192.168.200.29,443,52138,UDP,465,1706513883428534,
172.217.168.4,192.168.200.29,443,52138,UDP,1350,1706513883428534,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883428534,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883428695,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430625,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430707,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430708,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430742,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883430742,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883431040,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883431727,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433114,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433158,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433192,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433192,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433192,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433192,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433192,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433193,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433193,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433193,
192.168.200.29,172.217.168.4,52138,443,UDP,33,1706513883433322,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433407,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433407,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433407,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433407,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433407,
172.217.168.4,192.168.200.29,443,52138,UDP,1357,1706513883433407,
