34.107.221.82,192.168.200.29,80,53050,TCP,66,1706514122335753,
192.168.200.29,34.107.221.82,53050,80,TCP,66,1706514122335768,
172.64.146.213,192.168.200.29,443,59252,TCP,66,1706514122335903,
34.107.243.93,192.168.200.29,443,46068,TCP,66,1706514122336078,
34.107.243.93,192.168.200.29,443,46068,TCP,66,1706514122336078,
34.117.237.239,192.168.200.29,443,54180,TCP,66,1706514122336089,
192.168.200.29,34.107.243.93,46068,443,TCP,66,1706514122336093,
34.107.243.93,192.168.200.29,443,46068,TCP,66,1706514122336078,
34.117.237.239,192.168.200.29,443,54180,TCP,66,1706514122336089,
192.168.200.29,34.117.237.239,54180,443,TCP,66,1706514122336111,
34.107.243.93,192.168.200.29,443,46060,TCP,66,1706514122336117,
34.117.237.239,192.168.200.29,443,54180,TCP,66,1706514122336089,
34.107.243.93,192.168.200.29,443,46060,TCP,66,1706514122336117,
192.168.200.29,34.107.243.93,46060,443,TCP,66,1706514122336129,
34.107.243.93,192.168.200.29,443,46060,TCP,66,1706514122336117,
34.107.221.82,192.168.200.29,80,53038,TCP,66,1706514122336135,
192.168.200.29,34.107.221.82,53038,80,TCP,66,1706514122336143,
34.120.208.123,192.168.200.29,443,53880,TCP,66,1706514122336154,
192.168.200.29,34.120.208.123,53880,443,TCP,66,1706514122336161,
172.64.146.213,192.168.200.29,443,59252,TCP,66,1706514122336234,
192.168.200.29,172.64.146.213,59252,443,TCP,66,1706514122336250,
172.64.146.18,192.168.200.29,443,47660,TCP,66,1706514122336235,
192.168.200.29,172.64.146.18,47660,443,TCP,66,1706514122336260,
192.229.221.95,192.168.200.29,80,38272,TCP,66,1706514122341178,
192.168.200.29,192.229.221.95,38272,80,TCP,66,1706514122341210,
20.190.177.83,192.168.200.29,443,59608,TCP,56,1706514122343439,
20.190.177.83,192.168.200.29,443,59608,TCP,56,1706514122345589,
192.168.200.29,20.190.177.83,59608,443,TCP,54,1706514122345634,
192.168.200.29,23.54.113.128,35964,443,TCP,31,1706514122346327,
23.54.113.128,192.168.200.29,443,35964,TCP,78,1706514122348978,
23.0.174.131,192.168.200.29,443,42257,UDP,165,1706514122354899,
192.168.200.29,23.0.174.131,443,42257,UDP,165,1706514122354937,
23.0.174.131,192.168.200.29,443,42257,UDP,25,1706514122354899,
192.168.200.29,23.0.174.131,443,42257,UDP,25,1706514122354957,
23.0.174.122,192.168.200.29,443,54888,TCP,24,1706514122358761,
192.168.200.29,23.0.174.122,54888,443,TCP,54,1706514122358815,
23.0.174.122,192.168.200.29,443,54888,TCP,66,1706514122358761,
20.190.181.23,192.168.200.29,443,53404,TCP,56,1706514122363357,
20.190.181.23,192.168.200.29,443,53404,TCP,56,1706514122363359,
192.168.200.29,20.190.181.23,53404,443,TCP,54,1706514122363501,
23.0.174.131,192.168.200.29,443,42257,UDP,165,1706514122379659,
192.168.200.29,23.0.174.131,443,42257,UDP,165,1706514122379698,
23.54.113.128,192.168.200.29,443,35964,TCP,31,1706514122426680,
192.168.200.29,23.54.113.128,35964,443,TCP,54,1706514122426709,
23.54.113.128,192.168.200.29,443,35964,TCP,66,1706514122426680,
23.0.174.131,192.168.200.29,443,42257,UDP,25,1706514122441108,
192.168.200.29,23.0.174.131,443,42257,UDP,25,1706514122441148,
23.0.174.131,192.168.200.29,443,42257,UDP,165,1706514122542323,
192.168.200.29,23.0.174.131,443,42257,UDP,165,1706514122542364,
192.168.200.29,192.168.200.1,52237,53,UDP,63,1706514122580364,
192.168.200.1,192.168.200.29,53,52237,UDP,63,1706514122587957,
192.168.200.29,34.120.208.123,55692,443,TCP,74,1706514122588301,
34.120.208.123,192.168.200.29,443,55692,TCP,74,1706514122592497,
192.168.200.29,34.120.208.123,55692,443,TCP,66,1706514122592533,
192.168.200.29,34.120.208.123,55692,443,TCP,517,1706514122689890,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122694811,
34.120.208.123,192.168.200.29,443,55692,TCP,3528,1706514122696811,
192.168.200.29,34.120.208.123,55692,443,TCP,66,1706514122696839,
192.168.200.29,34.120.208.123,55692,443,TCP,80,1706514122698995,
192.168.200.29,34.120.208.123,55692,443,TCP,95,1706514122699105,
192.168.200.29,34.120.208.123,55692,443,TCP,3424,1706514122699163,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122704634,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122704634,
34.120.208.123,192.168.200.29,443,55692,TCP,618,1706514122704634,
192.168.200.29,34.120.208.123,55692,443,TCP,31,1706514122705082,
34.120.208.123,192.168.200.29,443,55692,TCP,31,1706514122705349,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122712993,
23.0.174.131,192.168.200.29,443,42257,UDP,25,1706514122744547,
192.168.200.29,23.0.174.131,443,42257,UDP,25,1706514122744608,
192.168.200.29,34.120.208.123,55692,443,TCP,66,1706514122746348,
34.120.208.123,192.168.200.29,443,55692,TCP,461,1706514122917664,
192.168.200.29,34.120.208.123,55692,443,TCP,66,1706514122917713,
192.168.200.29,34.120.208.123,55692,443,TCP,39,1706514122917885,
192.168.200.29,34.120.208.123,55692,443,TCP,24,1706514122919169,
192.168.200.29,34.120.208.123,55692,443,TCP,66,1706514122919320,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122925581,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122925582,
34.120.208.123,192.168.200.29,443,55692,TCP,66,1706514122925582,
192.168.200.29,34.120.208.123,55692,443,TCP,66,1706514122925657,
192.168.200.29,192.168.200.1,52606,53,UDP,63,1706514122933786,
192.168.200.1,192.168.200.29,53,52606,UDP,63,1706514122936093,
192.168.200.29,34.120.208.123,55700,443,TCP,74,1706514122936381,
34.120.208.123,192.168.200.29,443,55700,TCP,74,1706514122940703,
192.168.200.29,34.120.208.123,55700,443,TCP,66,1706514122940739,
192.168.200.29,34.120.208.123,55700,443,TCP,517,1706514123019934,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123024728,
34.120.208.123,192.168.200.29,443,55700,TCP,3528,1706514123036472,
192.168.200.29,34.120.208.123,55700,443,TCP,66,1706514123036530,
192.168.200.29,34.120.208.123,55700,443,TCP,80,1706514123039306,
192.168.200.29,34.120.208.123,55700,443,TCP,95,1706514123039427,
192.168.200.29,34.120.208.123,55700,443,TCP,7000,1706514123039513,
192.168.200.29,34.120.208.123,55700,443,TCP,4200,1706514123039528,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123045128,
192.168.200.29,34.120.208.123,55700,443,TCP,8400,1706514123045167,
34.120.208.123,192.168.200.29,443,55700,TCP,618,1706514123045128,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123045128,
192.168.200.29,34.120.208.123,55700,443,TCP,1200,1706514123045204,
34.120.208.123,192.168.200.29,443,55700,TCP,31,1706514123045128,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123045224,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123045224,
192.168.200.29,34.120.208.123,55700,443,TCP,31,1706514123047068,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123051079,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123051079,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123051079,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123051135,
23.0.174.131,192.168.200.29,443,42257,UDP,165,1706514123149715,
192.168.200.29,23.0.174.82,35938,443,UDP,1246,1706514123172907,
192.168.200.29,23.0.174.82,35938,443,UDP,1137,1706514123173079,
23.0.174.82,192.168.200.29,443,35938,UDP,25,1706514123176853,
192.168.200.29,23.0.174.82,35938,443,UDP,1246,1706514123183174,
23.0.174.82,192.168.200.29,443,35938,UDP,29,1706514123186335,
192.168.200.29,23.0.174.82,35938,443,UDP,32,1706514123211637,
23.0.174.82,192.168.200.29,443,35938,UDP,152,1706514123225043,
23.0.174.82,192.168.200.29,443,35938,UDP,21,1706514123225043,
192.168.200.29,23.0.174.82,35938,443,UDP,35,1706514123225328,
192.168.200.29,23.0.174.82,35938,443,UDP,32,1706514123250858,
23.0.174.82,192.168.200.29,443,35938,UDP,24,1706514123253041,
34.120.208.123,192.168.200.29,443,55700,TCP,461,1706514123276338,
192.168.200.29,34.120.208.123,55700,443,TCP,39,1706514123276587,
192.168.200.29,34.120.208.123,55700,443,TCP,24,1706514123276964,
192.168.200.29,34.120.208.123,55700,443,TCP,66,1706514123278659,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123281271,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123281272,
192.168.200.29,34.120.208.123,55700,443,TCP,66,1706514123281310,
34.120.208.123,192.168.200.29,443,55700,TCP,66,1706514123283233,
192.168.200.29,52.168.117.169,40366,443,TCP,74,1706514123436083,
192.168.200.29,23.0.174.82,35938,443,UDP,107,1706514123444280,
192.168.200.29,23.0.174.82,35938,443,UDP,495,1706514123444365,
192.168.200.29,23.0.174.82,35938,443,UDP,100,1706514123447067,
192.168.200.29,23.0.174.82,35938,443,UDP,431,1706514123447139,
23.0.174.82,192.168.200.29,443,35938,UDP,28,1706514123450377,
23.0.174.82,192.168.200.29,443,35938,UDP,28,1706514123453963,
192.168.200.29,23.0.174.82,35938,443,UDP,31,1706514123454159,
192.168.200.29,23.0.174.82,35938,443,UDP,30,1706514123483161,
192.168.200.29,23.0.174.82,35938,443,UDP,36,1706514123483243,
192.168.200.29,23.0.174.82,35938,443,UDP,30,1706514123483528,
192.168.200.29,23.0.174.82,35938,443,UDP,36,1706514123483559,
192.168.200.29,23.0.174.82,35938,443,UDP,48,1706514123485100,
192.168.200.29,172.217.168.4,37151,443,UDP,50,1706514123485382,
192.168.200.29,23.0.174.82,59155,443,UDP,51,1706514123485522,
192.168.200.29,216.58.215.234,58139,443,UDP,50,1706514123485884,
192.168.200.29,23.0.174.82,52694,443,TCP,66,1706514123486228,
192.168.200.29,172.217.168.35,48482,443,UDP,50,1706514123489153,
192.168.200.29,172.217.168.35,51986,443,UDP,50,1706514123489396,
192.168.200.29,34.104.35.123,49010,80,TCP,66,1706514123489551,
34.104.35.123,192.168.200.29,80,49010,TCP,66,1706514123493569,
192.168.200.29,34.104.35.123,49010,80,TCP,66,1706514123493617,
23.0.174.82,192.168.200.29,443,35938,UDP,24,1706514123495631,
192.168.200.29,23.0.174.82,443,35938,UDP,24,1706514123495674,
23.0.174.82,192.168.200.29,443,35938,UDP,29,1706514123495631,
192.168.200.29,23.0.174.82,443,35938,UDP,29,1706514123495692,
23.0.174.82,192.168.200.29,443,35938,UDP,29,1706514123495631,
192.168.200.29,23.0.174.82,443,35938,UDP,29,1706514123495700,
23.0.174.82,192.168.200.29,443,52694,TCP,39,1706514123502836,
192.168.200.29,23.0.174.82,52694,443,TCP,54,1706514123502888,
23.0.174.82,192.168.200.29,443,52694,TCP,24,1706514123502836,
192.168.200.29,23.0.174.82,52694,443,TCP,54,1706514123502915,
23.0.174.82,192.168.200.29,443,52694,TCP,66,1706514123502836,
192.168.200.29,23.0.174.82,52694,443,TCP,54,1706514123502925,
52.168.117.169,192.168.200.29,443,40366,TCP,74,1706514123532921,
192.168.200.29,52.168.117.169,40366,443,TCP,54,1706514123532961,
192.168.200.57,224.0.0.251,5353,5353,UDP,737,1706514123870141,
fe80:0:0:0:8d6:b468:5079:bda4,ff02:0:0:0:0:0:0:fb,5353,5353,UDP,737,1706514123870142,
23.0.174.131,192.168.200.29,443,42257,UDP,25,1706514123959279,
192.168.200.29,23.0.174.131,443,42257,UDP,25,1706514123959315,
192.168.200.29,194.209.200.2,37959,41194,UDP,64,1706514123978573,
fe80:0:0:0:8d6:b468:5079:bda4,ff02:0:0:0:0:0:0:fb,5353,5353,UDP,195,1706514124329080,
192.168.200.57,224.0.0.251,5353,5353,UDP,195,1706514124329084,
192.168.200.1,255.255.255.255,37048,10001,UDP,4,1706514124570168,
192.168.200.29,194.209.200.2,37959,41194,UDP,64,1706514124902540,
192.168.200.29,54.83.173.71,56178,8884,TCP,66,1706514125506475,
23.0.174.131,192.168.200.29,443,42257,UDP,165,1706514125581967,
192.168.200.29,23.0.174.131,443,42257,UDP,165,1706514125582022,
54.83.173.71,192.168.200.29,8884,56178,TCP,66,1706514125600477,
192.168.200.29,192.168.200.1,53746,53,UDP,47,1706514125679570,
192.168.200.1,192.168.200.29,53,53746,UDP,191,1706514125684213,
192.168.200.29,194.209.200.2,37959,41194,UDP,84,1706514126681732,
52.182.143.213,192.168.200.29,443,53406,TCP,56,1706514126813038,
192.168.200.29,194.209.200.2,37959,41194,UDP,84,1706514127682449,
192.168.200.29,194.209.200.2,37959,41194,UDP,84,1706514128706585,
23.0.174.131,192.168.200.29,443,42257,UDP,71,1706514128766180,
192.168.200.29,23.0.174.131,443,42257,UDP,71,1706514128766250,
