192.168.200.1,192.168.200.29,53,59609,UDP,63,1706513941970745,
192.168.200.29,34.120.208.123,51368,443,TCP,74,1706513941971009,
34.120.208.123,192.168.200.29,443,51368,TCP,74,1706513941975141,
192.168.200.29,34.120.208.123,51368,443,TCP,66,1706513941975174,
192.168.200.29,34.120.208.123,51368,443,TCP,517,1706513942038493,
34.120.208.123,192.168.200.29,443,51368,TCP,66,1706513942043603,
34.120.208.123,192.168.200.29,443,51368,TCP,3528,1706513942045518,
192.168.200.29,34.120.208.123,51368,443,TCP,66,1706513942045542,
192.168.200.29,34.120.208.123,51368,443,TCP,80,1706513942047785,
192.168.200.29,34.120.208.123,51368,443,TCP,95,1706513942047851,
192.168.200.29,34.120.208.123,51368,443,TCP,3429,1706513942047888,
34.120.208.123,192.168.200.29,443,51368,TCP,618,1706513942051860,
34.120.208.123,192.168.200.29,443,51368,TCP,31,1706513942051861,
192.168.200.29,34.120.208.123,51368,443,TCP,31,1706513942052167,
34.120.208.123,192.168.200.29,443,51368,TCP,66,1706513942053098,
34.120.208.123,192.168.200.29,443,51368,TCP,66,1706513942056597,
172.217.168.4,192.168.200.29,443,40378,UDP,1357,1706513942067137,
192.168.200.29,172.217.168.4,443,40378,UDP,520,1706513942067177,
34.120.208.123,192.168.200.29,443,51368,TCP,461,1706513942234297,
192.168.200.29,34.120.208.123,51368,443,TCP,39,1706513942234513,
192.168.200.29,34.120.208.123,51368,443,TCP,24,1706513942235538,
34.120.208.123,192.168.200.29,443,51368,TCP,66,1706513942240197,
34.120.208.123,192.168.200.29,443,51368,TCP,66,1706513942240197,
192.168.200.29,34.120.208.123,51368,443,TCP,66,1706513942240269,
192.168.200.29,192.168.200.1,33534,53,UDP,63,1706513942253004,
192.168.200.1,192.168.200.29,53,33534,UDP,63,1706513942256260,
192.168.200.29,34.120.208.123,40002,443,TCP,74,1706513942256750,
34.120.208.123,192.168.200.29,443,40002,TCP,74,1706513942260696,
192.168.200.29,34.120.208.123,40002,443,TCP,66,1706513942260727,
192.168.200.29,34.120.208.123,40002,443,TCP,517,1706513942343836,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942350289,
34.120.208.123,192.168.200.29,443,40002,TCP,3528,1706513942352528,
192.168.200.29,34.120.208.123,40002,443,TCP,66,1706513942352581,
192.168.200.29,34.120.208.123,40002,443,TCP,80,1706513942354805,
192.168.200.29,34.120.208.123,40002,443,TCP,95,1706513942354924,
192.168.200.29,34.120.208.123,40002,443,TCP,7000,1706513942355051,
192.168.200.29,34.120.208.123,40002,443,TCP,4200,1706513942355069,
34.120.208.123,192.168.200.29,443,40002,TCP,618,1706513942359188,
192.168.200.29,34.120.208.123,40002,443,TCP,2800,1706513942359223,
34.120.208.123,192.168.200.29,443,40002,TCP,31,1706513942361076,
192.168.200.29,34.120.208.123,40002,443,TCP,2800,1706513942361086,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942361076,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942361076,
192.168.200.29,34.120.208.123,40002,443,TCP,11200,1706513942361099,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942361076,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942361076,
192.168.200.29,34.120.208.123,40002,443,TCP,3927,1706513942361114,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942366111,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942366160,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942366281,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942367592,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942367592,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942367625,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942367625,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942371908,
34.120.208.123,192.168.200.29,443,40002,TCP,461,1706513942585567,
192.168.200.29,34.120.208.123,40002,443,TCP,39,1706513942585812,
192.168.200.29,34.120.208.123,40002,443,TCP,24,1706513942586518,
192.168.200.29,34.120.208.123,40002,443,TCP,66,1706513942587223,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942589778,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942591147,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942591187,
192.168.200.29,34.120.208.123,40002,443,TCP,66,1706513942591203,
34.120.208.123,192.168.200.29,443,40002,TCP,66,1706513942591355,
172.217.168.4,192.168.200.29,443,40378,UDP,1357,1706513942667977,
192.168.200.29,172.217.168.4,443,40378,UDP,520,1706513942668050,
172.217.168.4,192.168.200.29,443,40378,UDP,1357,1706513943868305,
192.168.200.29,172.217.168.4,443,40378,UDP,520,1706513943868370,
192.168.200.29,194.209.200.2,37959,41194,UDP,120,1706513944177255,
194.209.200.2,192.168.200.29,41194,37959,UDP,76,1706513944185961,
192.168.200.29,194.209.200.2,37959,41194,UDP,120,1706513944208642,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513944212735,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513944213036,
194.209.200.2,192.168.200.29,41194,37959,UDP,76,1706513944259537,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513946029145,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513946029514,
192.168.200.1,255.255.255.255,37048,10001,UDP,4,1706513946061005,
172.217.168.4,192.168.200.29,443,40378,UDP,1357,1706513946269416,
192.168.200.29,172.217.168.4,443,40378,UDP,520,1706513946269479,
192.168.200.29,194.209.200.2,37959,41194,UDP,120,1706513949177057,
194.209.200.2,192.168.200.29,41194,37959,UDP,76,1706513949184532,
192.168.200.29,194.209.200.2,37959,41194,UDP,120,1706513949208487,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513949212719,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513949212904,
194.209.200.2,192.168.200.29,41194,37959,UDP,76,1706513949259459,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513951024354,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513951024645,
172.217.168.4,192.168.200.29,443,40378,UDP,1357,1706513951068734,
192.168.200.29,172.217.168.4,443,40378,UDP,520,1706513951068795,
192.168.200.29,194.209.200.2,37959,41194,UDP,120,1706513954176922,
194.209.200.2,192.168.200.29,41194,37959,UDP,76,1706513954184406,
192.168.200.29,194.209.200.2,37959,41194,UDP,120,1706513954208155,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513954215248,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513954215436,
194.209.200.2,192.168.200.29,41194,37959,UDP,76,1706513954256208,
192.168.200.29,192.168.200.1,50387,53,UDP,42,1706513954741810,
192.168.200.29,192.168.200.1,48133,53,UDP,42,1706513954741938,
192.168.200.1,192.168.200.29,53,50387,UDP,156,1706513954745381,
192.168.200.1,192.168.200.29,53,48133,UDP,168,1706513954745605,
192.168.200.29,34.107.221.82,33658,80,TCP,74,1706513954746068,
34.107.221.82,192.168.200.29,80,33658,TCP,74,1706513954748881,
192.168.200.29,34.107.221.82,33658,80,TCP,66,1706513954748916,
192.168.200.29,34.107.221.82,33658,80,TCP,301,1706513954749017,
34.107.221.82,192.168.200.29,80,33658,TCP,66,1706513954752990,
34.107.221.82,192.168.200.29,80,33658,TCP,298,1706513954753895,
192.168.200.29,34.107.221.82,33658,80,TCP,66,1706513954753917,
192.168.200.29,34.107.221.82,33674,80,TCP,74,1706513954769440,
192.168.200.29,192.168.200.1,42523,53,UDP,31,1706513954769462,
192.168.200.1,192.168.200.29,53,42523,UDP,31,1706513954773057,
34.107.221.82,192.168.200.29,80,33674,TCP,74,1706513954773207,
192.168.200.29,34.107.221.82,33674,80,TCP,66,1706513954773238,
192.168.200.29,34.107.221.82,33674,80,TCP,303,1706513954773320,
34.107.221.82,192.168.200.29,80,33674,TCP,66,1706513954777459,
34.107.221.82,192.168.200.29,80,33674,TCP,216,1706513954778442,
192.168.200.29,34.107.221.82,33674,80,TCP,66,1706513954778467,
192.168.200.29,192.168.200.1,49591,53,UDP,46,1706513954795015,
192.168.200.1,192.168.200.29,53,49591,UDP,130,1706513954798269,
192.168.200.29,34.117.237.239,59214,443,TCP,74,1706513954798713,
34.117.237.239,192.168.200.29,443,59214,TCP,74,1706513954802386,
192.168.200.29,34.117.237.239,59214,443,TCP,66,1706513954802429,
192.168.200.29,34.117.237.239,59214,443,TCP,676,1706513954803419,
34.117.237.239,192.168.200.29,443,59214,TCP,66,1706513954806683,
34.117.237.239,192.168.200.29,443,59214,TCP,4517,1706513954810774,
192.168.200.29,34.117.237.239,59214,443,TCP,66,1706513954810799,
192.168.200.29,192.168.200.1,45934,53,UDP,32,1706513954858364,
192.168.200.29,192.168.200.1,36657,53,UDP,32,1706513954858483,
192.168.200.1,192.168.200.29,53,45934,UDP,134,1706513954862339,
192.168.200.1,192.168.200.29,53,36657,UDP,158,1706513954862345,
192.168.200.29,195.176.255.73,50970,80,TCP,74,1706513954863408,
195.176.255.73,192.168.200.29,80,50970,TCP,74,1706513954866550,
192.168.200.29,195.176.255.73,50970,80,TCP,66,1706513954866585,
192.168.200.29,195.176.255.73,50970,80,TCP,423,1706513954866746,
195.176.255.73,192.168.200.29,80,50970,TCP,66,1706513954870653,
195.176.255.73,192.168.200.29,80,50970,TCP,888,1706513954871618,
192.168.200.29,195.176.255.73,50970,80,TCP,66,1706513954871648,
192.168.200.29,192.168.200.1,52604,53,UDP,53,1706513954874884,
192.168.200.29,192.168.200.1,46468,53,UDP,53,1706513954874991,
192.168.200.29,34.117.237.239,59214,443,TCP,64,1706513954876252,
192.168.200.29,34.117.237.239,59214,443,TCP,170,1706513954876730,
192.168.200.29,34.117.237.239,59214,443,TCP,187,1706513954876789,
192.168.200.1,192.168.200.29,53,52604,UDP,213,1706513954880108,
192.168.200.1,192.168.200.29,53,46468,UDP,225,1706513954880108,
34.117.237.239,192.168.200.29,443,59214,TCP,586,1706513954880238,
192.168.200.29,34.117.237.239,59214,443,TCP,66,1706513954880261,
192.168.200.29,34.117.237.239,59214,443,TCP,31,1706513954880881,
192.168.200.29,34.160.144.191,44338,443,TCP,74,1706513954881033,
34.117.237.239,192.168.200.29,443,59214,TCP,31,1706513954883048,
34.160.144.191,192.168.200.29,443,44338,TCP,74,1706513954886409,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954886451,
34.117.237.239,192.168.200.29,443,59214,TCP,66,1706513954886510,
192.168.200.29,34.160.144.191,44338,443,TCP,216,1706513954886611,
34.160.144.191,192.168.200.29,443,44338,TCP,66,1706513954890436,
34.160.144.191,192.168.200.29,443,44338,TCP,4402,1706513954893439,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954893466,
192.168.200.29,34.160.144.191,44338,443,TCP,93,1706513954894432,
192.168.200.29,195.176.255.73,50970,80,TCP,423,1706513954897730,
34.160.144.191,192.168.200.29,443,44338,TCP,295,1706513954899940,
34.160.144.191,192.168.200.29,443,44338,TCP,69,1706513954899940,
195.176.255.73,192.168.200.29,80,50970,TCP,66,1706513954902707,
195.176.255.73,192.168.200.29,80,50970,TCP,888,1706513954903764,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954913776,
192.168.200.29,34.160.144.191,44338,443,TCP,177,1706513954913930,
192.168.200.29,34.160.144.191,44338,443,TCP,247,1706513954913942,
192.168.200.29,34.160.144.191,44338,443,TCP,38,1706513954916219,
34.160.144.191,192.168.200.29,443,44338,TCP,69,1706513954919220,
192.168.200.29,34.160.144.191,44338,443,TCP,78,1706513954919249,
34.160.144.191,192.168.200.29,443,44338,TCP,66,1706513954924084,
34.160.144.191,192.168.200.29,443,44338,TCP,38,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924106,
34.160.144.191,192.168.200.29,443,44338,TCP,335,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924116,
34.160.144.191,192.168.200.29,443,44338,TCP,1400,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924119,
34.160.144.191,192.168.200.29,443,44338,TCP,1400,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924123,
34.160.144.191,192.168.200.29,443,44338,TCP,1400,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924127,
34.160.144.191,192.168.200.29,443,44338,TCP,1273,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924130,
34.160.144.191,192.168.200.29,443,44338,TCP,46,1706513954924085,
192.168.200.29,34.160.144.191,44338,443,TCP,66,1706513954924133,
192.168.200.29,34.160.144.191,44338,443,TCP,46,1706513954924585,
192.168.200.29,34.117.237.239,59214,443,TCP,66,1706513954930321,
34.160.144.191,192.168.200.29,443,44338,TCP,66,1706513954933653,
192.168.200.29,195.176.255.73,50970,80,TCP,66,1706513954950325,
34.117.237.239,192.168.200.29,443,59214,TCP,198,1706513955029933,
192.168.200.29,34.117.237.239,59214,443,TCP,66,1706513955029971,
192.168.200.29,34.117.237.239,59214,443,TCP,39,1706513955030226,
34.117.237.239,192.168.200.29,443,59214,TCP,66,1706513955040098,
192.168.200.29,192.168.200.1,43808,53,UDP,43,1706513955189334,
192.168.200.29,192.168.200.1,56140,53,UDP,43,1706513955189457,
192.168.200.1,192.168.200.29,53,56140,UDP,166,1706513955193600,
192.168.200.1,192.168.200.29,53,43808,UDP,97,1706513955193600,
192.168.200.29,192.168.200.1,38308,53,UDP,42,1706513955193822,
192.168.200.1,192.168.200.29,53,38308,UDP,42,1706513955195932,
192.168.200.29,192.168.200.1,35372,53,UDP,42,1706513955197068,
192.168.200.1,192.168.200.29,53,35372,UDP,42,1706513955199145,
192.168.200.29,34.107.243.93,33236,443,TCP,74,1706513955205078,
34.107.243.93,192.168.200.29,443,33236,TCP,74,1706513955208527,
192.168.200.29,34.107.243.93,33236,443,TCP,66,1706513955208571,
192.168.200.29,34.107.243.93,33236,443,TCP,673,1706513955209803,
34.107.243.93,192.168.200.29,443,33236,TCP,66,1706513955214792,
34.107.243.93,192.168.200.29,443,33236,TCP,4462,1706513955218221,
192.168.200.29,34.107.243.93,33236,443,TCP,66,1706513955218249,
192.168.200.29,195.176.255.73,50970,80,TCP,423,1706513955253535,
195.176.255.73,192.168.200.29,80,50970,TCP,66,1706513955256840,
195.176.255.73,192.168.200.29,80,50970,TCP,889,1706513955264842,
192.168.200.29,195.176.255.73,50970,80,TCP,66,1706513955264879,
192.168.200.29,192.168.200.1,37717,53,UDP,37,1706513955269510,
192.168.200.29,192.168.200.1,53319,53,UDP,37,1706513955269826,
192.168.200.29,34.107.243.93,33236,443,TCP,64,1706513955271143,
192.168.200.29,34.107.243.93,33236,443,TCP,170,1706513955271433,
192.168.200.1,192.168.200.29,53,53319,UDP,37,1706513955273329,
192.168.200.1,192.168.200.29,53,37717,UDP,69,1706513955276281,
34.107.243.93,192.168.200.29,443,33236,TCP,586,1706513955276457,
192.168.200.29,34.107.243.93,33236,443,TCP,66,1706513955276497,
34.107.243.93,192.168.200.29,443,33236,TCP,31,1706513955276457,
192.168.200.29,34.107.243.93,33236,443,TCP,66,1706513955276528,
192.168.200.29,34.107.243.93,33236,443,TCP,31,1706513955276935,
192.168.200.29,104.18.41.238,38928,443,TCP,74,1706513955277182,
192.168.200.29,192.168.200.1,58420,53,UDP,42,1706513955277452,
192.168.200.29,192.168.200.1,46017,53,UDP,37,1706513955280048,
192.168.200.29,192.168.200.1,54131,53,UDP,37,1706513955280108,
192.168.200.1,192.168.200.29,53,58420,UDP,42,1706513955280242,
192.168.200.29,34.107.243.93,33250,443,TCP,74,1706513955280616,
104.18.41.238,192.168.200.29,443,38928,TCP,74,1706513955281889,
192.168.200.29,104.18.41.238,38928,443,TCP,66,1706513955281912,
192.168.200.29,104.18.41.238,38928,443,TCP,667,1706513955282883,
34.107.243.93,192.168.200.29,443,33250,TCP,74,1706513955285212,
192.168.200.29,34.107.243.93,33250,443,TCP,66,1706513955285234,
192.168.200.29,34.107.243.93,33250,443,TCP,1230,1706513955286169,
34.107.243.93,192.168.200.29,443,33236,TCP,66,1706513955288960,
104.18.41.238,192.168.200.29,443,38928,TCP,66,1706513955289111,
34.107.243.93,192.168.200.29,443,33250,TCP,66,1706513955292276,
192.168.200.29,192.168.200.1,54134,53,UDP,63,1706513955295904,
192.168.200.1,192.168.200.29,53,54134,UDP,63,1706513955298172,
192.168.200.29,34.120.208.123,37696,443,TCP,74,1706513955298459,
192.168.200.1,192.168.200.29,53,46017,UDP,69,1706513955300713,
192.168.200.1,192.168.200.29,53,54131,UDP,93,1706513955300858,
192.168.200.29,104.18.41.43,33572,443,TCP,74,1706513955301264,
34.120.208.123,192.168.200.29,443,37696,TCP,74,1706513955302244,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955302272,
104.18.41.238,192.168.200.29,443,38928,TCP,5302,1706513955302499,
192.168.200.29,104.18.41.238,38928,443,TCP,66,1706513955302517,
192.168.200.29,34.120.208.123,37696,443,TCP,678,1706513955302977,
34.107.243.93,192.168.200.29,443,33250,TCP,218,1706513955305306,
192.168.200.29,34.107.243.93,33250,443,TCP,66,1706513955305323,
192.168.200.29,34.107.243.93,33250,443,TCP,64,1706513955306035,
192.168.200.29,104.18.41.238,38928,443,TCP,64,1706513955306200,
192.168.200.29,34.107.243.93,33250,443,TCP,624,1706513955306285,
192.168.200.29,104.18.41.238,38928,443,TCP,170,1706513955306434,
192.168.200.29,104.18.41.238,38928,443,TCP,846,1706513955307110,
104.18.41.43,192.168.200.29,443,33572,TCP,74,1706513955308014,
192.168.200.29,104.18.41.43,33572,443,TCP,66,1706513955308038,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955308136,
34.120.208.123,192.168.200.29,443,37696,TCP,3512,1706513955309985,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955310008,
34.107.243.93,192.168.200.29,443,33250,TCP,66,1706513955312293,
104.18.41.238,192.168.200.29,443,38928,TCP,66,1706513955314496,
104.18.41.238,192.168.200.29,443,38928,TCP,521,1706513955314652,
192.168.200.29,104.18.41.43,33572,443,TCP,667,1706513955317098,
192.168.200.29,104.18.41.238,38928,443,TCP,31,1706513955317777,
104.18.41.43,192.168.200.29,443,33572,TCP,66,1706513955321037,
104.18.41.43,192.168.200.29,443,33572,TCP,1448,1706513955324600,
192.168.200.29,104.18.41.43,33572,443,TCP,66,1706513955324631,
104.18.41.43,192.168.200.29,443,33572,TCP,1531,1706513955325493,
192.168.200.29,104.18.41.43,33572,443,TCP,66,1706513955325501,
192.168.200.29,104.18.41.43,33572,443,TCP,64,1706513955328646,
192.168.200.29,104.18.41.43,33572,443,TCP,170,1706513955328999,
192.168.200.29,104.18.41.43,33572,443,TCP,358,1706513955329026,
104.18.41.43,192.168.200.29,443,33572,TCP,66,1706513955332273,
104.18.41.43,192.168.200.29,443,33572,TCP,521,1706513955332273,
192.168.200.29,192.168.200.1,50865,53,UDP,35,1706513955332548,
192.168.200.29,192.168.200.1,53335,53,UDP,35,1706513955332633,
192.168.200.29,104.18.41.43,33572,443,TCP,31,1706513955332660,
192.168.200.1,192.168.200.29,53,53335,UDP,212,1706513955335636,
192.168.200.1,192.168.200.29,53,50865,UDP,162,1706513955335794,
192.168.200.29,192.168.200.1,52275,53,UDP,39,1706513955335950,
192.168.200.1,192.168.200.29,53,52275,UDP,39,1706513955339059,
192.168.200.29,192.229.221.95,43934,80,TCP,74,1706513955339393,
192.229.221.95,192.168.200.29,80,43934,TCP,74,1706513955348176,
192.168.200.29,192.229.221.95,43934,80,TCP,66,1706513955348204,
192.168.200.29,192.229.221.95,43934,80,TCP,424,1706513955348290,
192.229.221.95,192.168.200.29,80,43934,TCP,66,1706513955358650,
192.229.221.95,192.168.200.29,80,43934,TCP,737,1706513955360502,
192.168.200.29,192.229.221.95,43934,80,TCP,66,1706513955360519,
192.168.200.29,34.120.208.123,37696,443,TCP,64,1706513955362205,
104.18.41.238,192.168.200.29,443,38928,TCP,66,1706513955362327,
192.168.200.29,34.120.208.123,37696,443,TCP,170,1706513955362833,
192.168.200.29,34.120.208.123,37696,443,TCP,400,1706513955362858,
192.168.200.29,34.120.208.123,37696,443,TCP,859,1706513955363239,
34.120.208.123,192.168.200.29,443,37696,TCP,586,1706513955366317,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955366346,
192.168.200.29,34.120.208.123,37696,443,TCP,31,1706513955366747,
34.120.208.123,192.168.200.29,443,37696,TCP,31,1706513955367612,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955370494,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955376140,
104.18.41.43,192.168.200.29,443,33572,TCP,66,1706513955378622,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955414328,
104.18.41.238,192.168.200.29,443,38928,TCP,304,1706513955442599,
104.18.41.238,192.168.200.29,443,38928,TCP,33,1706513955442599,
104.18.41.238,192.168.200.29,443,38928,TCP,31,1706513955442733,
192.168.200.29,104.18.41.238,38928,443,TCP,66,1706513955442796,
34.107.243.93,192.168.200.29,443,33250,TCP,798,1706513955460598,
192.168.200.29,34.107.243.93,33250,443,TCP,139,1706513955463180,
34.107.243.93,192.168.200.29,443,33250,TCP,66,1706513955472120,
192.168.200.29,54.83.173.71,56178,8884,TCP,66,1706513955526346,
34.120.208.123,192.168.200.29,443,37696,TCP,449,1706513955556336,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955556375,
34.120.208.123,192.168.200.29,443,37696,TCP,162,1706513955556486,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955556490,
34.120.208.123,192.168.200.29,443,37696,TCP,39,1706513955556637,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955556645,
192.168.200.29,34.120.208.123,37696,443,TCP,39,1706513955556693,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955560356,
192.168.200.29,34.120.208.123,37696,443,TCP,127,1706513955565388,
192.168.200.29,34.120.208.123,37696,443,TCP,1458,1706513955565413,
192.168.200.29,34.120.208.123,37696,443,TCP,3662,1706513955565449,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955570370,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955570371,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955570461,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955570632,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955570632,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955570632,
34.107.243.93,192.168.200.29,443,33250,TCP,137,1706513955613456,
54.83.173.71,192.168.200.29,8884,56178,TCP,66,1706513955619606,
192.168.200.29,34.107.243.93,33250,443,TCP,66,1706513955654338,
104.18.41.43,192.168.200.29,443,33572,TCP,210,1706513955687613,
192.168.200.29,104.18.41.43,33572,443,TCP,135,1706513955702700,
104.18.41.43,192.168.200.29,443,33572,TCP,66,1706513955705642,
104.18.41.43,192.168.200.29,443,33572,TCP,162,1706513955729571,
34.120.208.123,192.168.200.29,443,37696,TCP,68,1706513955765309,
34.120.208.123,192.168.200.29,443,37696,TCP,195,1706513955765310,
34.120.208.123,192.168.200.29,443,37696,TCP,39,1706513955765428,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955765628,
192.168.200.29,34.120.208.123,37696,443,TCP,39,1706513955765657,
192.168.200.29,34.120.208.123,37696,443,TCP,125,1706513955767465,
192.168.200.29,34.120.208.123,37696,443,TCP,647,1706513955767491,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955769550,
192.168.200.29,104.18.41.43,33572,443,TCP,66,1706513955770352,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955771428,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513955771428,
34.120.208.123,192.168.200.29,443,37696,TCP,68,1706513955998115,
34.120.208.123,192.168.200.29,443,37696,TCP,104,1706513955998115,
34.120.208.123,192.168.200.29,443,37696,TCP,39,1706513955998228,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513955998475,
192.168.200.29,34.120.208.123,37696,443,TCP,39,1706513955998520,
192.168.200.29,34.120.208.123,37696,443,TCP,123,1706513956000379,
192.168.200.29,34.120.208.123,37696,443,TCP,488,1706513956000413,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513956002243,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513956003684,
34.120.208.123,192.168.200.29,443,37696,TCP,66,1706513956003684,
194.209.200.2,192.168.200.29,41194,37959,UDP,120,1706513956029438,
192.168.200.29,194.209.200.2,37959,41194,UDP,76,1706513956029744,
192.168.200.29,192.168.200.1,41896,53,UDP,32,1706513956192122,
34.120.208.123,192.168.200.29,443,37696,TCP,68,1706513956195090,
34.120.208.123,192.168.200.29,443,37696,TCP,115,1706513956195199,
192.168.200.29,34.120.208.123,37696,443,TCP,66,1706513956195273,
34.120.208.123,192.168.200.29,443,37696,TCP,39,1706513956195325,
192.168.200.29,34.120.208.123,37696,443,TCP,39,1706513956195358,
